"frame"	"timestamp"	"original_position"	"position"	"delta_x"	"delta_z"	"left_rotation"	"right_rotation"	"base_oapcity"	"left_opacity"	"right_opacity"	"auto_tick"	"auto_duration"	"auto_spacing"	"framerate"	"A_button"	"B_button"	"right_trigger"
5590	24-07-2014 12-32-53-036	(-1.6, 1.0, 0.0)	(7.8, 1.0, -0.1)	9.425383	0.03013102	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	25.33426	False	False	0
5591	24-07-2014 12-32-53-064	(-1.6, 1.0, 0.0)	(7.8, 1.0, -0.1)	9.397846	0.02987364	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	26.14994	False	False	0
5592	24-07-2014 12-32-53-107	(-1.6, 1.0, 0.0)	(7.8, 1.0, -0.1)	9.371136	0.02962398	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	25.80084	False	False	0
5593	24-07-2014 12-32-53-151	(-1.6, 1.0, 0.0)	(7.7, 1.0, -0.1)	9.345227	0.02938182	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	25.46733	False	False	0
5594	24-07-2014 12-32-53-179	(-1.6, 1.0, 0.0)	(7.7, 1.0, -0.1)	9.320095	0.02914692	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	26.22605	False	False	0
5595	24-07-2014 12-32-53-221	(-1.6, 1.0, 0.0)	(7.7, 1.0, -0.1)	9.295717	0.02891906	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	25.91604	False	False	0
5596	24-07-2014 12-32-53-248	(-1.6, 1.0, 0.0)	(7.7, 1.0, -0.1)	9.272071	0.02869804	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	26.72777	False	False	0
5597	24-07-2014 12-32-53-293	(-1.6, 1.0, 0.0)	(7.6, 1.0, -0.1)	9.249134	0.02848365	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	26.18736	False	False	0
5598	24-07-2014 12-32-53-324	(-1.6, 1.0, 0.0)	(7.6, 1.0, -0.1)	9.226885	0.0282757	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	26.74063	False	False	0
5599	24-07-2014 12-32-53-350	(-1.6, 1.0, 0.0)	(7.6, 1.0, -0.1)	9.205303	0.02807398	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	27.53006	False	False	0
5600	24-07-2014 12-32-53-388	(-1.6, 1.0, 0.0)	(7.6, 1.0, -0.1)	9.184369	0.02787831	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	27.41378	False	False	0
5601	24-07-2014 12-32-53-415	(-1.6, 1.0, 0.0)	(7.5, 1.0, -0.1)	9.132381	0.02768852	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	28.1612	False	False	0
5602	24-07-2014 12-32-53-444	(-1.6, 1.0, 0.0)	(7.5, 1.0, -0.1)	9.081954	0.02750441	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	28.68847	False	False	0
5603	24-07-2014 12-32-53-469	(-1.6, 1.0, 0.0)	(7.4, 1.0, -0.1)	9.033039	0.02732583	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	29.50669	False	False	0
5604	24-07-2014 12-32-53-498	(-1.6, 1.0, 0.0)	(7.4, 1.0, -0.1)	8.985592	0.02715261	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	29.91936	False	False	0
5605	24-07-2014 12-32-53-523	(-1.6, 1.0, 0.0)	(7.3, 1.0, -0.1)	8.939569	0.02698459	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	30.76582	False	False	0
5606	24-07-2014 12-32-53-551	(-1.6, 1.0, 0.0)	(7.3, 1.0, -0.1)	8.894925	0.0268216	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	31.15641	False	False	0
5607	24-07-2014 12-32-53-572	(-1.6, 1.0, 0.0)	(7.2, 1.0, -0.1)	8.851622	0.02666351	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	32.2786	False	False	0
5608	24-07-2014 12-32-53-594	(-1.6, 1.0, 0.0)	(7.2, 1.0, -0.1)	8.809617	0.02651015	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	33.23474	False	False	0
5609	24-07-2014 12-32-53-618	(-1.6, 1.0, 0.0)	(7.2, 1.0, -0.1)	8.768872	0.0263614	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	33.96701	False	False	0
5610	24-07-2014 12-32-53-642	(-1.6, 1.0, 0.0)	(7.1, 1.0, -0.1)	8.72935	0.02621712	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	34.52344	False	False	0
5611	24-07-2014 12-32-53-669	(-1.6, 1.0, 0.0)	(7.1, 1.0, -0.1)	8.691013	0.02607716	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	34.82571	False	False	0
5612	24-07-2014 12-32-53-689	(-1.6, 1.0, 0.0)	(7.0, 1.0, -0.1)	8.653827	0.0259414	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	35.83501	False	False	0
5613	24-07-2014 12-32-53-710	(-1.6, 1.0, 0.0)	(7.0, 1.0, -0.1)	8.617756	0.02580971	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	36.74825	False	False	0
5614	24-07-2014 12-32-53-732	(-1.6, 1.0, 0.0)	(7.0, 1.0, -0.1)	8.582767	0.02568197	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	37.56443	False	False	0
5615	24-07-2014 12-32-53-750	(-1.6, 1.0, 0.0)	(6.9, 1.0, -0.1)	8.548828	0.02555806	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	38.82085	False	False	0
5616	24-07-2014 12-32-53-771	(-1.6, 1.0, 0.0)	(6.9, 1.0, -0.1)	8.515907	0.02543787	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	39.50385	False	False	0
5617	24-07-2014 12-32-53-793	(-1.6, 1.0, 0.0)	(6.9, 1.0, -0.1)	8.483974	0.02532129	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	40.1045	False	False	0
5618	24-07-2014 12-32-53-812	(-1.6, 1.0, 0.0)	(6.8, 1.0, -0.1)	8.452998	0.0252082	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	40.97509	False	False	0
5619	24-07-2014 12-32-53-832	(-1.6, 1.0, 0.0)	(6.8, 1.0, -0.1)	8.422953	0.02509851	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	41.67368	False	False	0
5620	24-07-2014 12-32-53-854	(-1.6, 1.0, 0.0)	(6.8, 1.0, -0.1)	8.393807	0.02499211	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.07695	False	False	0
5621	24-07-2014 12-32-53-876	(-1.6, 1.0, 0.0)	(6.8, 1.0, -0.1)	8.365538	0.0248889	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.50343	False	False	0
5622	24-07-2014 12-32-53-903	(-1.6, 1.0, 0.0)	(6.7, 1.0, -0.1)	8.338115	0.02478878	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	41.88886	False	False	0
5623	24-07-2014 12-32-53-925	(-1.6, 1.0, 0.0)	(6.7, 1.0, -0.1)	8.311516	0.02469167	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.17331	False	False	0
5624	24-07-2014 12-32-53-947	(-1.6, 1.0, 0.0)	(6.7, 1.0, -0.1)	8.285714	0.02459748	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.49093	False	False	0
5625	24-07-2014 12-32-53-973	(-1.6, 1.0, 0.0)	(6.6, 1.0, -0.1)	8.260687	0.02450611	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.00414	False	False	0
5626	24-07-2014 12-32-53-994	(-1.6, 1.0, 0.0)	(6.6, 1.0, -0.1)	8.23641	0.02441747	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.49764	False	False	0
5627	24-07-2014 12-32-54-019	(-1.6, 1.0, 0.0)	(6.6, 1.0, -0.1)	8.212861	0.0243315	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	42.28267	False	False	0
5628	24-07-2014 12-32-54-037	(-1.6, 1.0, 0.0)	(6.6, 1.0, -0.1)	8.19002	0.02424811	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	43.30811	False	False	0
5629	24-07-2014 12-32-54-058	(-1.6, 1.0, 0.0)	(6.6, 1.0, -0.1)	8.167863	0.02416722	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	43.67096	False	False	0
5630	24-07-2014 12-32-54-084	(-1.6, 1.0, 0.0)	(6.5, 1.0, -0.1)	8.146371	0.02408875	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	43.16786	False	False	0
5631	24-07-2014 12-32-54-102	(-1.6, 1.0, 0.0)	(6.5, 1.0, 0.0)	8.125524	0.02401264	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	44.05399	False	False	0
5632	24-07-2014 12-32-54-123	(-1.6, 1.0, 0.0)	(6.5, 1.0, 0.0)	8.105302	0.02393881	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	44.41137	False	False	0
5633	24-07-2014 12-32-54-150	(-1.6, 1.0, 0.0)	(6.5, 1.0, 0.0)	8.085687	0.0238672	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	43.62726	False	False	0
5634	24-07-2014 12-32-54-168	(-1.6, 1.0, 0.0)	(6.5, 1.0, 0.0)	8.06666	0.02379774	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	44.49078	False	False	0
5635	24-07-2014 12-32-54-185	(-1.6, 1.0, 0.0)	(6.4, 1.0, 0.0)	8.048203	0.02373036	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.50579	False	False	0
5636	24-07-2014 12-32-54-204	(-1.6, 1.0, 0.0)	(6.4, 1.0, 0.0)	8.030301	0.02366501	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.16576	False	False	0
5637	24-07-2014 12-32-54-222	(-1.6, 1.0, 0.0)	(6.4, 1.0, 0.0)	8.012937	0.02360161	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.91196	False	False	0
5638	24-07-2014 12-32-54-240	(-1.6, 1.0, 0.0)	(6.4, 1.0, 0.0)	7.996092	0.02354011	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.68877	False	False	0
5639	24-07-2014 12-32-54-259	(-1.6, 1.0, 0.0)	(6.4, 1.0, 0.0)	7.979753	0.02348046	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.17836	False	False	0
5640	24-07-2014 12-32-54-283	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.963904	0.0234226	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.5792	False	False	0
5641	24-07-2014 12-32-54-303	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.948531	0.02336648	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.64036	False	False	0
5642	24-07-2014 12-32-54-328	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.933619	0.02331203	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.85771	False	False	0
5643	24-07-2014 12-32-54-349	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.919154	0.02325922	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.87175	False	False	0
5644	24-07-2014 12-32-54-372	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.905123	0.023208	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.48252	False	False	0
5645	24-07-2014 12-32-54-395	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.891513	0.02315831	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.10366	False	False	0
5646	24-07-2014 12-32-54-416	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.878312	0.02311012	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.38	False	False	0
5647	24-07-2014 12-32-54-442	(-1.6, 1.0, 0.0)	(6.3, 1.0, 0.0)	7.865506	0.02306336	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.38874	False	False	0
5648	24-07-2014 12-32-54-462	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.853085	0.02301802	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.81781	False	False	0
5649	24-07-2014 12-32-54-483	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.841036	0.02297403	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.08409	False	False	0
5650	24-07-2014 12-32-54-507	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.829349	0.02293136	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.495	False	False	0
5651	24-07-2014 12-32-54-526	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.818013	0.02288997	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.17128	False	False	0
5652	24-07-2014 12-32-54-544	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.807016	0.02284982	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.88128	False	False	0
5653	24-07-2014 12-32-54-563	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.79635	0.02281088	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.36504	False	False	0
5654	24-07-2014 12-32-54-581	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.786004	0.02277311	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.14882	False	False	0
5655	24-07-2014 12-32-54-602	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.775968	0.02273647	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.21753	False	False	0
5656	24-07-2014 12-32-54-626	(-1.6, 1.0, 0.0)	(6.2, 1.0, 0.0)	7.766232	0.02270092	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.36351	False	False	0
5657	24-07-2014 12-32-54-643	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.756789	0.02266645	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.27872	False	False	0
5658	24-07-2014 12-32-54-664	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.74763	0.02263301	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.338	False	False	0
5659	24-07-2014 12-32-54-689	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.738745	0.02260057	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.20198	False	False	0
5660	24-07-2014 12-32-54-707	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.730126	0.02256911	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.92684	False	False	0
5661	24-07-2014 12-32-54-725	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.721766	0.02253859	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.73618	False	False	0
5662	24-07-2014 12-32-54-743	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.713657	0.02250898	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.32639	False	False	0
5663	24-07-2014 12-32-54-763	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.705791	0.02248026	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.42346	False	False	0
5664	24-07-2014 12-32-54-783	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.698162	0.02245241	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.39877	False	False	0
5665	24-07-2014 12-32-54-808	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.690761	0.02242539	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.19894	False	False	0
5666	24-07-2014 12-32-54-829	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.683582	0.02239918	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.11845	False	False	0
5667	24-07-2014 12-32-54-853	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.676618	0.02237376	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.49965	False	False	0
5668	24-07-2014 12-32-54-870	(-1.6, 1.0, 0.0)	(6.1, 1.0, 0.0)	7.669864	0.0223491	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.3812	False	False	0
5669	24-07-2014 12-32-54-888	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.663311	0.02232518	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.96589	False	False	0
5670	24-07-2014 12-32-54-907	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.656956	0.02230198	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.31992	False	False	0
5671	24-07-2014 12-32-54-926	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.650792	0.02227947	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.76743	False	False	0
5672	24-07-2014 12-32-54-944	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.644812	0.02225764	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	50.31322	False	False	0
5673	24-07-2014 12-32-54-960	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.639011	0.02223646	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	51.03714	False	False	0
5674	24-07-2014 12-32-54-981	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.633385	0.02221592	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	50.79837	False	False	0
5675	24-07-2014 12-32-55-005	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.627927	0.02219599	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.65177	False	False	0
5676	24-07-2014 12-32-55-025	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.622633	0.02217667	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	49.73953	False	False	0
5677	24-07-2014 12-32-55-052	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.617498	0.02215792	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.1237	False	False	0
5678	24-07-2014 12-32-55-072	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.612517	0.02213973	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.31608	False	False	0
5679	24-07-2014 12-32-55-096	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.607686	0.02212209	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.54484	False	False	0
5680	24-07-2014 12-32-55-113	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.602999	0.02210498	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.45436	False	False	0
5681	24-07-2014 12-32-55-133	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.598453	0.02208839	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.62568	False	False	0
5682	24-07-2014 12-32-55-159	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.594043	0.02207229	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.46539	False	False	0
5683	24-07-2014 12-32-55-175	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.589766	0.02205667	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.46124	False	False	0
5684	24-07-2014 12-32-55-196	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.585617	0.02204152	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.54611	False	False	0
5685	24-07-2014 12-32-55-221	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.581592	0.02202683	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.47062	False	False	0
5686	24-07-2014 12-32-55-239	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.577688	0.02201258	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.1959	False	False	0
5687	24-07-2014 12-32-55-259	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.573902	0.02199875	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.27545	False	False	0
5688	24-07-2014 12-32-55-284	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.570229	0.02198534	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.35075	False	False	0
5689	24-07-2014 12-32-55-303	(-1.6, 1.0, 0.0)	(6.0, 1.0, 0.0)	7.566666	0.02197233	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.87547	False	False	0
5690	24-07-2014 12-32-55-323	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.56321	0.02195972	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	48.02484	False	False	0
5691	24-07-2014 12-32-55-349	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.559857	0.02194748	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.93322	False	False	0
5692	24-07-2014 12-32-55-367	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.556605	0.02193561	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.48513	False	False	0
5693	24-07-2014 12-32-55-388	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.553451	0.02192409	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	47.65229	False	False	0
5694	24-07-2014 12-32-55-418	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.550392	0.02191292	(-0.1, -0.7, 0.0, 0.7)	(-0.1, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.73114	False	False	0
5695	24-07-2014 12-32-55-437	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.515096	0.02190209	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	46.13547	False	False	0
5696	24-07-2014 12-32-55-468	(-1.6, 1.0, 0.0)	(5.9, 1.0, 0.0)	7.48086	0.02189158	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	44.32741	False	False	0
5697	24-07-2014 12-32-55-486	(-1.6, 1.0, 0.0)	(5.8, 1.0, 0.0)	7.44765	0.02188138	(0.0, -0.7, 0.0, 0.7)	(0.0, -0.7, 0.0, 0.7)	1	1	1	False	0	0	45.20408	False	False	0
